#########################################################################
# Date de mise en forme : 2016-02-22
# Bassin myst鑢e n?8 (78.51 km? - Huanyu ZHAI
#------------------------------------------------------------------------
#  Date  : date (AAAA-MM-JJ)
#  Q     : d閎it (l/s)
#  Ptot  : pr閏ipitations (liquides + solides) (mm)
#  Temp  : temp閞ature de l'air (癈)
#  ETP_O : 関apotranspiration potentielle de Oudin (mm)
#########################################################################
      Date;        Q;   Ptot;   Temp;  ETP_O
1988-01-10;     3541;    4.8;    6.9;    0.5
1988-01-11;     3454;    0.2;    2.7;    0.4
1988-01-12;     3368;    0.0;    2.1;    0.3
1988-01-13;     3210;    7.9;    6.6;    0.6
1988-01-14;     3229;    3.3;    3.3;    0.4
1988-01-15;     3253;    0.0;    4.5;    0.5
1988-01-16;     3112;    3.2;    7.6;    0.6
1988-01-17;     2908;    0.7;    6.7;    0.6
1988-01-18;     2889;    0.0;    7.3;    0.6
1988-01-19;     2803;    2.9;    8.4;    0.7
1988-01-20;     2698;   13.3;    4.7;    0.5
1988-01-21;     3385;    8.2;    1.4;    0.3
1988-01-22;     3579;    4.0;    2.5;    0.4
1988-01-23;     3846;    5.0;    1.5;    0.3
1988-01-24;     3827;   33.8;    6.9;    0.6
1988-01-25;     8195;   14.3;    5.7;    0.6
1988-01-26;     7726;    2.5;    5.1;    0.6
1988-01-27;     6082;    9.0;    8.9;    0.8
1988-01-28;     7030;   22.2;    7.4;    0.7
1988-01-29;     8267;   20.3;    3.7;    0.5
1988-01-30;     8328;    6.0;    0.6;    0.3
1988-01-31;     6783;    2.6;    1.0;    0.4
1988-02-01;     6869;   16.3;    5.5;    0.6
1988-02-02;     8680;    9.1;    3.6;    0.5
1988-02-03;     7617;    5.1;    4.9;    0.6
1988-02-04;     7587;   13.7;    3.7;    0.5
1988-02-05;     8790;   19.6;    7.1;    0.8
1988-02-06;     9468;    8.9;    3.4;    0.5
1988-02-07;     8333;    7.7;    0.5;    0.4
1988-02-08;     8084;   13.7;    4.3;    0.6
1988-02-09;     8756;   17.0;    5.3;    0.7
1988-02-10;     9132;   15.2;    1.2;    0.4
1988-02-11;     9145;   18.4;    3.5;    0.6
1988-02-12;     9829;    0.7;    0.1;    0.4
1988-02-13;     8015;    0.0;    2.1;    0.5
1988-02-14;     7200;    0.0;    9.6;    1.0
1988-02-15;     6455;    0.0;    9.4;    1.0
1988-02-16;     5780;    0.0;    8.1;    0.9
1988-02-17;     5246;    0.0;    2.7;    0.6
1988-02-18;     4806;    0.0;    1.3;    0.5
1988-02-19;     4381;    0.0;    1.7;    0.5
1988-02-20;     4163;    0.0;    3.2;    0.6
1988-02-21;     3805;    0.0;    4.3;    0.7
1988-02-22;     3580;    0.0;    4.9;    0.8
1988-02-23;     3354;    1.1;    2.8;    0.6
1988-02-24;     3228;    2.7;   -1.7;    0.3
1988-02-25;     3143;    2.1;   -3.2;    0.2
1988-02-26;     3040;    2.7;   -3.8;    0.1
1988-02-27;     2938;    0.8;   -3.6;    0.1
1988-02-28;     2762;    2.4;   -1.5;    0.3
1988-02-29;     2720;    3.7;   -2.2;    0.2
1988-03-01;     2675;    2.3;   -3.9;    0.1
1988-03-02;     2552;    0.0;   -3.4;    0.1
1988-03-03;     2422;    0.1;   -2.0;    0.3
1988-03-04;     2397;    3.0;   -0.8;    0.4
1988-03-05;     2307;    0.0;   -2.4;    0.2
1988-03-06;     2198;    6.6;   -0.9;    0.4
1988-03-07;     2934;    2.4;    2.2;    0.7
1988-03-08;     2695;    0.1;    0.5;    0.5
1988-03-09;     2277;    0.0;   -0.2;    0.5
1988-03-10;     2105;    0.0;    1.4;    0.6
1988-03-11;     2036;    0.2;    2.1;    0.7
1988-03-12;     1991;    0.7;    2.5;    0.8
1988-03-13;     1937;    0.0;    2.5;    0.7
1988-03-14;     1929;    0.0;    2.3;    0.7
1988-03-15;     1854;   26.9;    5.2;    1.1
1988-03-16;     4092;   12.0;    6.7;    1.2
1988-03-17;     4288;   44.1;    6.4;    1.2
1988-03-18;     7369;    8.7;    8.3;    1.4
1988-03-19;     6019;    0.0;   10.1;    1.6
1988-03-20;     4825;    0.2;   11.7;    1.8
1988-03-21;     4290;    5.6;    9.6;    1.6
1988-03-22;     4154;    3.1;    5.3;    1.1
1988-03-23;     3726;    0.1;    6.9;    1.3
1988-03-24;     3594;    9.8;    7.1;    1.4
1988-03-25;     4065;    9.3;    7.5;    1.4
1988-03-26;     4109;    7.8;    4.7;    1.1
1988-03-27;     3926;    0.4;    3.2;    0.9
1988-03-28;     3170;    2.6;    4.0;    1.0
1988-03-29;     3182;   12.4;    4.8;    1.2
1988-03-30;     4461;    3.6;    3.1;    0.9
1988-03-31;     3503;    2.7;    2.5;    0.9
1988-04-01;     3249;    0.0;    2.9;    1.0
1988-04-02;     2952;    0.0;    5.3;    1.3
1988-04-03;     2766;    4.6;    7.7;    1.6
1988-04-04;     3004;    1.3;    8.2;    1.6
1988-04-05;     2807;    3.6;    8.6;    1.7
1988-04-06;     2892;    1.7;    7.8;    1.6
1988-04-07;     2751;    1.5;    7.9;    1.6
1988-04-08;     2571;    0.0;    8.7;    1.8
1988-04-09;     2451;    1.0;    6.8;    1.5
1988-04-10;     2399;    0.0;    7.2;    1.6
1988-04-11;     2203;    3.3;   10.6;    2.1
1988-04-12;     2395;   17.9;    7.8;    1.7
1988-04-13;     3853;    0.0;    7.1;    1.6
1988-04-14;     2683;    0.0;    8.8;    1.9
1988-04-15;     2401;    0.0;   11.2;    2.2
1988-04-16;     2469;    8.0;   10.6;    2.2
1988-04-17;     3258;    0.0;   11.8;    2.3
1988-04-18;     2495;    0.0;   13.7;    2.6
1988-04-19;     2296;    8.4;   11.0;    2.3
1988-04-20;     2534;    0.0;    8.8;    2.0
1988-04-21;     2258;    0.0;   10.6;    2.2
1988-04-22;     2044;    0.0;   13.0;    2.6
1988-04-23;     2011;   14.6;    8.5;    2.0
1988-04-24;     2319;    0.0;    8.9;    2.0
1988-04-25;     1882;    0.1;    9.0;    2.0
1988-04-26;     1488;    1.7;    9.3;    2.1
1988-04-27;     1552;    2.0;    7.9;    1.9
1988-04-28;     1563;    0.0;    7.2;    1.8
1988-04-29;     1406;    2.7;    6.6;    1.7
1988-04-30;     1429;    1.0;    7.7;    1.9
1988-05-01;     1727;   19.5;   10.2;    2.3
1988-05-02;     3199;    3.9;    8.9;    2.1
1988-05-03;     2066;    4.0;    8.2;    2.0
1988-05-04;     1942;    0.7;    9.5;    2.2
1988-05-05;     1676;    0.1;   12.5;    2.7
1988-05-06;     1550;    0.0;   16.2;    3.3
1988-05-07;     1362;    8.4;   17.0;    3.5
1988-05-08;     3043;    8.8;   13.1;    2.8
1988-05-09;     2647;    0.4;   10.8;    2.5
1988-05-10;     2273;    3.1;   10.6;    2.5
1988-05-11;     2121;    0.5;   10.6;    2.5
1988-05-12;     1988;    5.5;   11.8;    2.7
1988-05-13;     2641;    5.8;   12.8;    2.9
1988-05-14;     2157;    9.4;   12.7;    2.9
1988-05-15;     2049;    7.4;   13.8;    3.0
1988-05-16;     2955;    5.5;   12.5;    2.8
1988-05-17;     2472;    2.8;   11.6;    2.7
1988-05-18;     2105;   13.0;   11.6;    2.7
1988-05-19;     2996;    6.7;   10.6;    2.6
1988-05-20;     2232;    0.1;    8.2;    2.2
1988-05-21;     1949;    0.0;    9.1;    2.3
1988-05-22;     1733;    0.7;   13.5;    3.1
1988-05-23;     1637;    2.0;   12.2;    2.9
1988-05-24;     1622;    0.0;   14.8;    3.3
1988-05-25;     1415;    0.0;   16.0;    3.5
1988-05-26;     1345;    3.4;   11.1;    2.7
1988-05-27;     1399;    1.1;    9.5;    2.4
1988-05-28;     1343;   14.7;   10.4;    2.6
1988-05-29;     2140;    4.5;    9.6;    2.5
1988-05-30;     2458;   12.9;    9.4;    2.4
1988-05-31;     2718;    9.2;    8.5;    2.3
1988-06-01;     2391;    0.1;   11.6;    2.8
1988-06-02;     1779;    0.0;   14.1;    3.2
1988-06-03;     1484;    2.9;   14.9;    3.4
1988-06-04;     1426;    2.7;    9.4;    2.5
1988-06-05;     1356;    0.3;    9.2;    2.4
1988-06-06;     1256;    1.3;    8.2;    2.2
1988-06-07;     1184;    0.3;    7.9;    2.2
1988-06-08;     1048;    0.0;   11.4;    2.8
1988-06-09;      940;    0.0;   14.0;    3.3
1988-06-10;      861;    3.4;   16.2;    3.7
1988-06-11;     1284;   13.7;   13.8;    3.2
1988-06-12;     1817;    6.6;   12.3;    3.0
1988-06-13;     1552;    2.6;   13.7;    3.2
1988-06-14;     1440;    5.1;   14.0;    3.3
1988-06-15;     1380;    0.1;   15.5;    3.6
1988-06-16;     1223;   17.9;   15.6;    3.6
1988-06-17;     1798;    0.6;   14.2;    3.3
1988-06-18;     1165;    0.0;   15.9;    3.6
1988-06-19;      934;    0.0;   16.1;    3.6
1988-06-20;      806;    0.0;   16.1;    3.7
1988-06-21;      669;    0.0;   16.7;    3.8
1988-06-22;      574;    0.0;   18.3;    4.0
1988-06-23;      552;    0.0;   16.0;    3.7
1988-06-24;      544;    0.0;   15.1;    3.5
1988-06-25;      481;    0.0;   13.1;    3.2
1988-06-26;      457;    0.0;   13.5;    3.2
1988-06-27;      459;    0.0;   14.8;    3.4
1988-06-28;      474;    0.7;   16.0;    3.6
1988-06-29;      510;    7.8;   16.0;    3.6
1988-06-30;      874;   31.0;   16.6;    3.7
1988-07-01;     3700;    8.8;   13.0;    3.1
1988-07-02;     1989;   14.6;   12.2;    3.0
1988-07-03;     2696;    3.6;   11.6;    2.9
1988-07-04;     1838;   28.2;   14.6;    3.4
1988-07-05;     6157;    0.9;   14.2;    3.3
1988-07-06;     2796;    0.0;   15.2;    3.5
1988-07-07;     2006;    0.0;   14.5;    3.4
1988-07-08;     1628;    0.0;   15.4;    3.5
1988-07-09;     1460;    0.0;   14.5;    3.3
1988-07-10;     1252;    0.0;   17.8;    3.9
1988-07-11;     1100;    0.2;   19.0;    4.1
1988-07-12;     1019;    0.0;   16.2;    3.6
1988-07-13;      948;    3.8;   14.9;    3.4
1988-07-14;     1083;    1.7;   11.1;    2.7
1988-07-15;     1096;    0.0;   10.5;    2.6
1988-07-16;      981;    0.0;   11.9;    2.8
1988-07-17;      808;    0.0;   14.9;    3.3
1988-07-18;      689;    0.0;   16.6;    3.6
1988-07-19;      632;    0.0;   20.0;    4.2
1988-07-20;      590;    0.0;   20.3;    4.2
1988-07-21;      552;    0.0;   18.1;    3.8
1988-07-22;      541;    0.0;   20.9;    4.3
1988-07-23;      898;   47.6;   22.3;    4.5
1988-07-24;     5684;    0.0;   14.1;    3.1
1988-07-25;     1813;    0.0;   16.9;    3.6
1988-07-26;     1230;    0.3;   20.6;    4.2
1988-07-27;      943;    0.1;   15.4;    3.3
1988-07-28;      830;    1.5;   17.6;    3.6
